ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu
351,2,1.022,-11.187376407729491,0.062,0.025289134910120057,0.0,0.0
352,2,1.024,-10.891386479803225,0.14400000000000002,0.05405651420984111,0.0,0.0
353,2,1.04,-8.60565553421409,0.74,0.2812204628791723,0.0,0.0
354,1,1.0216055177614196,-7.0280987625446,0.0,0.0,0.0,0.0
355,1,1.0212746992865338,-7.067300927606745,0.0,0.0,0.1996,0.053239999999999996
356,1,1.0191186778728392,-14.910536982050967,0.0,0.0,0.0,0.0
357,1,1.0183151212975834,-15.01138231451903,0.0,0.0,0.5573,0.14859999999999998
358,1,1.018338480312663,-16.10979612112623,0.0,0.0,0.0,0.0
359,1,1.01810839571812,-16.136627805704638,0.0,0.0,0.1459,0.038900000000000004
360,1,1.0021704599926764,-10.105988177043441,0.0,0.0,0.0,0.0
361,2,1.002,-10.105587060742403,0.0,-0.0005064668989576094,0.0,0.0
362,2,1.002,-10.10569575183204,0.0,-0.0014477106656939193,0.0,0.0
363,2,1.002,-10.105799867584501,0.0,-0.0014733106979224159,0.0,0.0
364,1,1.0017256138231119,-10.16542148782951,0.0,0.0,0.3044,0.08117
365,1,1.004132893036654,-12.041899286909151,0.0,0.0,0.0,0.0
366,1,1.0032382674172848,-12.163063832348689,0.0,0.0,0.5649000000000001,0.1506
367,1,1.01671989684365,-6.336878043848833,0.0,0.0,0.0,0.0
368,1,1.0165650858493962,-6.356405693475364,0.0,0.0,0.11449999999999999,0.030539999999999998
369,1,1.0199907627986213,-5.322506411714666,0.0,0.0,0.0,0.0
370,1,1.0195062582691494,-5.379617796011718,0.0,0.0,0.35600000000000004,0.09494
371,1,1.0270540632847056,-6.4046461085147905,0.0,0.0,0.0,0.0
372,1,1.0179279677586606,-9.995262273973047,0.0,0.0,0.0,0.0
373,1,1.0175224552869961,-10.043534484846177,0.0,0.0,0.2884,0.07690000000000001
374,1,1.00098621253292,-12.496235272955364,0.0,0.0,0.0,0.0
375,1,1.0006634425715204,-12.536953525186178,0.0,0.0,0.2477,0.06604
376,1,1.0079461080982661,-9.020207787388747,0.0,0.0,0.0,0.0
377,1,1.0066881945027712,-9.184601868269077,0.0,0.0,0.9039,0.24100000000000002
378,1,1.0201909211036093,-1.8270258456393342,0.0,0.0,0.0,0.0
379,1,1.0199860736183093,-1.8532616993517643,0.0,0.0,0.1301,0.0347
380,1,1.0102402659208407,-7.994218771386341,0.0,0.0,0.0,0.0
381,1,1.0100911336679024,-8.013837541683332,0.0,0.0,0.1013,0.02702
382,1,1.0262760368147126,-14.768266970521461,0.0,0.0,0.0,0.0
383,1,1.0258394614722939,-14.824157760610015,0.0,0.0,0.2995,0.07986
384,1,1.0005227868349682,-13.160136925041371,0.0,0.0,0.0,0.0
385,1,1.0000066702458856,-13.222976833583916,0.0,0.0,0.36619999999999997,0.09766
386,1,1.0276458663395782,-3.519036823285214,0.0,0.0,0.0,0.0
387,1,1.0223108671559697,-5.262405288964621,0.0,0.0,0.0,0.0
388,2,1.027,-3.518731294313432,0.0,-0.015632918119902393,0.0,0.0
389,2,1.027,-3.5186038173341987,0.0,-0.018548789171707877,0.0,0.0
390,2,1.027,-3.518759620327402,0.0,-0.024314689093305614,0.0,0.0
391,2,1.027,-3.5186989082995193,0.0,-0.02706261576894154,0.0,0.0
392,2,1.027,-3.518720275986968,0.0,-0.02010623566935147,0.0,0.0
393,2,1.027,-3.518778764275437,0.0,-0.019806053153271518,0.0,0.0
394,2,1.027,-3.5183984645245845,0.0,-0.03015021207351366,0.0,0.0
395,2,1.027,-3.5183709203638087,0.0,-0.011794179585272471,0.0,0.0
396,2,1.027,-3.5187876767144446,0.0,-0.030595236200451795,0.0,0.0
397,1,1.021765186695124,-5.331716166962378,0.0,0.0,0.3995,0.1065
398,1,1.0220613450488043,-5.289266437164806,0.0,0.0,0.1677,0.04471
399,1,1.0233318951070016,-12.666921649838386,0.0,0.0,0.0,0.0
400,1,1.0229372106562244,-12.714561206467097,0.0,0.0,0.2302,0.061399999999999996
401,1,1.0078377410083206,4.1537453881926325,0.0,0.0,0.0,0.0
402,1,1.0065153100419455,3.9753050656016327,0.0,0.0,0.8835,0.23559999999999998
403,1,1.0131032195945553,-12.19838175324848,0.0,0.0,0.0,0.0
404,1,1.0128023569094367,-12.234834973407523,0.0,0.0,0.1977,0.05272
405,1,1.0053959270552562,-3.0658490017425004,0.0,0.0,0.0,0.0
406,1,1.0053159871461352,-3.0759542263590647,0.0,0.0,0.0525,0.013999999999999999
407,1,1.0346170272760231,-9.041939594931602,0.0,0.0,0.0,0.0
408,1,1.0282999322867077,-11.150746479930996,0.0,0.0,0.0,0.0
409,2,1.034,-9.041637597980229,0.0,-0.010441999816006329,0.0,0.0
410,2,1.04,-7.268534820944032,0.7943000000000001,0.14055754460364514,0.0,0.0
411,2,1.04,-8.05041147091951,0.7943000000000001,0.23977517960680708,0.0,0.0
412,2,1.04,-7.905081822836722,0.7943000000000001,0.20984910395232803,0.0,0.0
413,2,1.04,-7.722056686876654,0.616,0.1372353950587257,0.0,0.0
414,2,1.034,-9.041167419795551,0.0,-0.014424736776667503,0.0,0.0
415,1,1.0036228883753544,-11.376508365215846,0.0,0.0,0.0,0.0
416,1,1.0035290516344533,-11.389243485838529,0.0,0.0,0.060629999999999996,0.01617
417,1,0.9989255146381013,-10.918753664761066,0.0,0.0,0.0,0.0
418,1,0.997912567297663,-11.041034467255233,0.0,0.0,0.6362,0.1696
419,1,1.0109957177075812,-15.151678265094182,0.0,0.0,0.0,0.0
420,1,1.0109147349752396,-15.16223319022329,0.0,0.0,0.05226,0.01394
421,1,1.012677260291886,-8.404197758464704,0.0,0.0,0.0,0.0
422,1,1.011968616955067,-8.484988280541703,0.0,0.0,0.4918,0.1311
423,1,0.9975518099678261,3.3571284877583594,0.0,0.0,0.0,0.0
424,1,0.9948291812288719,3.0231948036750524,0.0,0.0,1.571,0.4189
425,1,1.01958850563586,-8.86060265890233,0.0,0.0,0.0,0.0
426,1,1.0140809807505737,-11.157673932364618,0.0,0.0,0.0,0.0
427,1,1.0138697588204577,-11.180561764975547,0.0,0.0,0.14429999999999998,0.03849
428,1,1.030713525381868,-5.424448122262739,0.0,0.0,0.0,0.0
429,1,1.020443428900215,-7.224304616292879,0.0,0.0,0.0,0.0
430,2,1.031,-5.390467908733535,0.01,0.004464865708101736,0.0,0.0
431,2,1.031,-5.359731506791858,0.033,0.007784509362774173,0.0,0.0
432,2,1.031,-5.404020039952574,0.012,0.009217728304794262,0.0,0.0
433,2,1.033,-5.0975232231609375,0.067,0.025562328490872487,0.0,0.0
434,2,1.031,-5.372160919566155,0.043,0.012495487192893352,0.0,0.0
435,2,1.031,-5.424611538719882,0.0,0.010451356531433292,0.0,0.0
436,2,1.031,-5.424692945708043,0.0,0.020639786227129888,0.0,0.0
437,2,1.04,-3.4864511458099323,1.97,0.5420431271673046,0.0,0.0
438,2,1.04,-2.990289743851625,1.97,0.41309614734602795,0.0,0.0
439,2,1.04,-3.899679790686279,1.97,0.6750063080472241,0.0,0.0
440,1,1.0169526658381696,-7.4037176279904555,0.0,0.0,0.0,0.0
441,1,1.0027310730413341,-11.459299607641436,0.0,0.0,0.0,0.0
442,2,1.015,-7.402486759222807,0.0,-0.0443489726709112,0.0,0.0
443,2,1.015,-7.402975675551834,0.0,-0.07425836416630723,0.0,0.0
444,2,1.015,-7.402390516941833,0.0,-0.022137334414595713,0.0,0.0
445,1,1.0094596776652631,-9.375980720586062,0.0,0.0,0.0,0.0
446,1,1.0080168996952457,-9.545647066125051,0.0,0.0,0.8868,0.2365
447,1,1.0185348754270802,-7.881001101825508,0.0,0.0,0.0,0.0
448,1,1.017626427749968,-7.998348961930223,0.0,0.0,0.5756,0.1535
449,1,1.0120612408175913,-8.433378112930473,0.0,0.0,0.0,0.0
450,1,1.0120456280285217,-8.435379555370206,0.0,0.0,0.01122,0.00299
451,1,1.0120311579073968,-8.437154233205078,0.0,0.0,0.022109999999999998,0.0059
452,1,1.0167087224232105,3.4619838590009206,0.0,0.0,0.1116,0.029769999999999998
453,1,1.0299405417405019,-6.696348995504561,0.0,0.0,0.0,0.0
454,1,1.011346276424783,-10.99075091919832,0.0,0.0,0.0,0.0
455,2,1.04,-6.1273827434561365,0.6685,0.639903430457597,0.0,0.0
456,2,1.04,-5.508409072792009,1.337,0.6289872220078684,0.0,0.0
457,1,1.0191023542253692,-7.104813610713157,0.0,0.0,0.0,0.0
458,2,1.021,-2.7486330312648746,1.0959999999999999,0.0379663380712141,0.0,0.0
459,1,1.0094624171216025,6.929232943057499,0.0,0.0,0.7447,0.1986
460,1,1.00503001416014,-9.367711660107537,0.0,0.0,0.2634,0.07025
461,1,1.0048126421581212,-9.329156886091857,0.0,0.0,0.9172,0.2446
462,1,1.023660678774528,-7.471759911383774,0.0,0.0,0.0,0.0
463,2,1.019,-7.466828670108295,0.0,-0.04960029045234129,0.0,0.0
464,1,1.028595820968671,-5.693832816948483,0.0,0.0,0.0,0.0
465,1,1.0254172934197525,-6.722254480663081,0.0,0.0,0.1252,0.03339
466,1,1.01860067984719,-7.51017271122002,0.0,0.0,0.4334,0.11560000000000001
467,1,1.0164538886120846,-6.621477831191166,0.0,0.0,0.00807,0.00215
468,1,1.007574423093701,-8.089610127078526,0.0,0.0,0.03762,0.010029999999999999
469,1,0.9923139780039978,-11.582884556700513,0.0,0.0,1.285,0.3427
470,1,1.0176318687386565,-6.2254671520137705,0.0,0.0,0.42560000000000003,0.11349999999999999
471,1,1.029295050454053,-5.381131879437906,0.0,0.0,0.0,0.0
472,1,1.0223036839698703,-6.873217017188207,0.0,0.0,0.4971,0.1326
473,1,1.0186532945677582,-5.816866241982459,0.0,0.0,0.00999,0.00266
474,1,1.0023603465026865,-9.55761181005819,0.0,0.0,0.0,0.0
475,1,1.0161117032410714,-5.746047552026291,0.0,0.0,0.0016200000000000001,0.00043
476,1,1.011406563200571,-11.236658898024038,0.0,0.0,0.5986,0.15960000000000002
477,1,1.0230237630744787,-8.633053252210985,0.0,0.0,0.0,0.0
478,1,1.018943106979209,-4.1892200340574215,0.0,0.0,0.0,0.0
479,1,1.0329608247430024,-5.343038697633578,0.0,0.0,0.0,0.0
480,2,1.04,-3.473268044915622,0.56,0.10370433414771042,0.0,0.0
481,2,1.04,-4.029133738040094,0.45,0.12963659624714205,0.0,0.0
482,2,1.039,-4.5905875671513,0.45,0.18270750083852472,0.0,0.0
483,2,1.04,-4.066628842581802,0.24,0.0671909005441864,0.0,0.0
484,2,1.039,-4.531001769985464,0.28,0.10883021670793336,0.0,0.0
485,1,1.0075755937254842,-11.83275078300415,0.0,0.0,0.2788,0.07434
486,1,1.0104505241230888,-10.960750690612484,0.0,0.0,0.6853,0.18280000000000002
487,1,1.0347086303491777,-15.004115579361997,0.0,0.0,0.1167,0.031110000000000002
488,1,0.9900856623368905,-11.778934040279635,0.0,0.0,0.9790000000000001,0.2611
489,1,1.0248038880197676,-11.416592162626756,0.0,0.0,0.0,0.0
490,1,0.9991358606685032,-12.786090978338581,0.0,0.0,0.2981,0.0795
491,1,1.0110583017623138,-12.90045957192112,0.0,0.0,1.195,0.3187
492,1,1.004596922949983,-3.7611426748848293,0.0,0.0,0.5954,0.1588
493,1,1.0158056538986904,-6.429362498232227,0.0,0.0,0.04047,0.01079
494,2,1.014,-6.427477609442729,0.0,-0.028474844471343342,0.0,0.0
495,1,1.0096135349244701,-8.788162137706115,0.0,0.0,0.7517,0.2005
496,1,1.012693958887292,7.197014989715126,0.0,0.0,0.0,0.0
497,2,1.027,9.317921626838416,0.6,0.22446328345654099,0.0,0.0
498,2,1.021,8.354544440644826,0.18,0.06780406308714723,0.0,0.0
499,1,1.0003574255747092,-13.139569754229235,0.0,0.0,1.2229999999999999,0.3262
500,1,1.0235837906266607,-11.403383533698713,0.0,0.0,0.0,0.0
